NHSWEID,SOURCE,ORIGID,CN,STANAME,LAT,LON,ELEV,START,END,VALIDYEARS,rhonull,rhomax,Tbarstar,VP_DJF,meanmaxHS,meanpeakSWE,meanmaxSCD
56092,GHCNd,USS0019L42S,US,Summit Meadow,38.4,-119.54,2838.6,20030930,20220831,19,97,411,0.0418,0.22,1.93,573,182
56093,GHCNd,USS0019L43S,US,Forestdale Creek,38.68,-119.96,2443.6,20030930,20220831,19,110,459,0.2124,0.2833,2.7,935,198
56094,GHCNd,USS0019L44S,US,Horse Meadow,38.84,-119.89,2608.2,20030930,20220831,19,104,422,0.1829,0.2533,1.91,572,176
56095,GHCNd,USS0019L45S,US,Carson Pass,38.69,-119.99,2546,20040929,20220831,18,103,441,0.1098,0.25,2.49,800,199
56096,GHCNd,USS0020A05S,US,Harts Pass,48.72,-120.66,1978.2,20000901,20220831,22,105,436,-0.1091,0.2567,2.82,1018,241
56097,GHCNd,USS0020A07S,US,Thunder Basin,48.53,-120.99,1316.7,20060928,20220831,16,120,425,0.0362,0.33,2.26,771,201
56098,GHCNd,USS0020A09S,US,Rainy Pass,48.52,-120.74,1490.5,20020902,20220831,19,118,440,0.0501,0.32,2.58,930,226
56099,GHCNd,USS0020A12S,US,Park Creek Ridge,48.44,-120.92,1402.1,20000616,20220831,23,138,482,0.3643,0.42,2.94,1178,205
56100,GHCNd,USS0020A23S,US,Lyman Lake,48.2,-120.92,1822.7,20050914,20220831,15,106,484,-0.1457,0.2633,4.01,1625,254
56101,GHCNd,USS0020A41S,US,Swamp Creek,48.57,-120.78,1197.9,19991028,20220831,23,124,402,0.1379,0.35,1.53,480,167
56102,GHCNd,USS0020A46S,US,Trinity,48.07,-120.85,893.1,20100901,20220831,12,139,461,0.3319,0.4233,2.51,924,180
56103,GHCNd,USS0020B02S,US,Blewett Pass,47.35,-120.68,1292.4,19990901,20220831,23,129,402,0.3152,0.3733,1.17,354,148
56104,GHCNd,USS0020B07S,US,Upper Wheeler,47.29,-120.37,1319.8,20020901,20220831,20,123,392,0.2255,0.3467,1.11,318,170
56105,GHCNd,USS0020B11S,US,Grouse Camp,47.28,-120.49,1642.9,20030901,20220817,19,117,404,0.1588,0.3167,1.53,473,179
56106,GHCNd,USS0020B24S,US,Pope Ridge,47.99,-120.57,1094.2,19971029,20220831,25,135,423,0.3691,0.4033,1.55,503,169
56107,GHCNd,USS0020B25S,US,Trough,47.23,-120.29,1670.3,20020505,20220831,21,117,383,0.1327,0.3167,1.08,303,166
56108,GHCNd,USS0020D01S,US,Satus Pass,45.99,-120.68,1207,20120901,20220831,10,132,403,0.4592,0.39,0.9,248,129
56109,GHCNd,USS0020D02S,US,Indian Rock,45.99,-120.81,1633.7,20081106,20220831,14,121,418,0.2244,0.3367,1.72,539,168
56110,GHCNd,USS0020E02S,US,Ochoco Meadows,44.43,-120.33,1655.1,20060901,20220831,16,123,387,0.2795,0.3467,0.9,252,137
56111,GHCNd,USS0020G02S,US,Summer Rim,42.7,-120.8,2158,20030901,20220831,19,114,394,0.17,0.3,1.28,378,176
56112,GHCNd,USS0020G06S,US,Quartz Mountain,42.32,-120.83,1743.5,20010925,20220831,21,129,374,0.442,0.3767,0.25,55,54
56113,GHCNd,USS0020G09S,US,Strawberry,42.13,-120.84,1758.7,19990620,20220831,23,129,383,0.4489,0.3733,0.47,113,89
56114,GHCNd,USS0020G12S,US,Crazyman Flat,42.64,-120.95,1883.7,20010901,20220831,21,123,403,0.282,0.3467,1.25,372,162
56115,GHCNd,USS0020H01S,US,State Line,41.99,-120.72,1731.3,20140901,20220831,8,130,390,0.4684,0.38,0.58,150,89
56116,GHCNd,USS0020H02S,US,Crowder Flat,41.89,-120.75,1575.8,19991013,20220831,23,137,388,0.5539,0.4133,0.36,90,82
56117,GHCNd,USS0020H06S,US,Cedar Pass,41.58,-120.3,2142.7,20060914,20220831,16,118,417,0.4497,0.32,1.26,402,173
56118,GHCNd,USS0020H12S,US,Dismal Swamp,41.99,-120.18,2243.3,20060914,20220831,16,111,434,0.2352,0.29,2.09,692,205
56119,GHCNd,USS0020H13S,US,Adin Mtn,41.24,-120.79,1886.7,19980901,20220831,24,127,412,0.4807,0.3667,1.07,314,156
56120,GHCNd,USS0020K03S,US,Independence Creek,39.49,-120.28,1967.8,19990901,20220831,23,125,418,0.4498,0.3533,1.27,356,140
56121,GHCNd,USS0020K04S,US,Independence Camp,39.45,-120.29,2134.5,20010901,20220831,21,120,423,0.3736,0.3333,1.55,466,144
56122,GHCNd,USS0020K05S,US,Independence Lake,39.43,-120.31,2545.7,19980930,20220831,24,109,482,0.2478,0.28,3.17,1153,232
56123,GHCNd,USS0020K13S,US,Truckee #2,39.3,-120.18,1983.9,20020901,20220831,20,125,431,0.424,0.3533,1.63,483,154
56124,GHCNd,USS0020K25S,US,Ward Creek #3,39.14,-120.22,2028.4,20030901,20220831,19,123,467,0.3669,0.3433,2.59,913,179
56125,GHCNd,USS0020K27S,US,Tahoe City Cross,39.17,-120.15,2071.7,20030901,20220831,19,123,419,0.4374,0.3433,1.32,367,116
56126,GHCNd,USS0020K30S,US,Squaw Valley G.C.,39.19,-120.26,2447.2,20020901,20220831,20,111,464,0.2425,0.29,2.77,978,201
56127,GHCNd,USS0020K31S,US,Css Lab,39.33,-120.37,2089.4,20050901,20220831,16,120,472,0.365,0.3333,2.71,942,172
56128,GHCNd,USS0020L02S,US,Rubicon #2,39,-120.13,2343.6,20030901,20220831,19,117,444,0.372,0.3167,2.05,665,183
56129,GHCNd,USS0020L06S,US,Echo Peak,38.85,-120.08,2337.8,20020901,20220831,20,115,466,0.3237,0.3067,2.65,928,184
56130,GHCNd,USS0020L10S,US,Fallen Leaf,38.93,-120.05,1900.7,20000901,20220831,22,127,417,0.6489,0.3633,0.86,221,103
56131,GHCNd,USS0021A01S,US,Beaver Pass,48.88,-121.26,1106.4,20011003,20220831,20,125,460,0.1928,0.3533,2.77,1027,217
56132,GHCNd,USS0021A07S,US,Easy Pass,48.86,-121.44,1606.3,20080925,20220831,7,119,551,0.1116,0.3267,5.06,2350,261
56133,GHCNd,USS0021A09S,US,Marten Ridge,48.76,-121.7,1072.9,20060901,20220831,16,136,524,0.4287,0.41,3.8,1649,223
56134,GHCNd,USS0021A28S,US,Brown Top,48.93,-121.2,1777,20090917,20220831,12,112,508,0.0519,0.2933,4.18,1759,257
56135,GHCNd,USS0021A31S,US,Wells Creek,48.87,-121.79,1228.3,19960901,20220831,24,129,462,0.3443,0.3733,2.51,960,214
56136,GHCNd,USS0021A32S,US,Elbow Lake,48.69,-121.91,926.6,19960909,20220831,26,147,480,0.5438,0.4633,2.54,1014,183
56137,GHCNd,USS0021A35S,US,Hozomeen Camp,48.98,-121.08,515.1,20001115,20220831,22,147,395,0.6134,0.4633,0.42,97,67
56138,GHCNd,USS0021A36S,US,MF Nooksack,48.82,-121.93,1514.9,20021010,20220831,19,125,499,0.2544,0.3533,3.56,1454,235
56139,GHCNd,USS0021B01S,US,Stevens Pass,47.75,-121.09,1204,20020925,20220831,19,126,474,0.1819,0.36,3.12,1205,205
56140,GHCNd,USS0021B04S,US,Fish Lake,47.54,-121.09,1045.5,20000901,20220831,20,137,442,0.2605,0.4133,2.23,777,187
56141,GHCNd,USS0021B10S,US,Stampede Pass,47.27,-121.34,1173.5,20020901,20220831,18,136,472,0.3319,0.41,2.77,1044,205
56142,GHCNd,USS0021B13S,US,Corral Pass,47.02,-121.46,1767.8,20060901,20220831,15,118,455,0.13,0.32,2.78,1045,238
56143,GHCNd,USS0021B17S,US,Rex River,47.3,-121.6,1161.3,19980901,20220831,22,138,462,0.3982,0.42,2.41,895,187
56144,GHCNd,USS0021B20S,US,Tinkham Creek,47.33,-121.47,911.4,20050901,20220831,17,147,458,0.4628,0.4633,2.19,811,189
56145,GHCNd,USS0021B21S,US,Mount Gardner,47.36,-121.57,890,20050901,20220831,17,145,430,0.5007,0.45,1.46,465,147
56146,GHCNd,USS0021B31S,US,Sawmill Ridge,47.16,-121.42,1414.3,20060901,20220831,16,130,468,0.3085,0.38,2.73,1038,196
56147,GHCNd,USS0021B42S,US,Cougar Mountain,47.28,-121.67,975.4,20020901,20220831,20,149,435,0.6048,0.47,1.36,449,140
56148,GHCNd,USS0021B48S,US,Alpine Meadows,47.78,-121.7,1066.8,20030925,20220831,17,140,501,0.5479,0.43,3.03,1204,213
56149,GHCNd,USS0021B50S,US,Lynn Lake,47.2,-121.78,1188.7,20070901,20220831,15,140,460,0.5421,0.43,2.07,756,182
56150,GHCNd,USS0021B51S,US,Sasse Ridge,47.38,-121.06,1322.8,20010729,20220831,21,125,445,0.2218,0.3567,2.36,840,195
56151,GHCNd,USS0021B55S,US,Olallie Meadows,47.37,-121.44,1228.3,20030909,20220831,18,134,508,0.2835,0.4,3.71,1565,229
56152,GHCNd,USS0021B59S,US,Meadows Pass,47.28,-121.47,984.5,20030901,20220831,19,142,462,0.4026,0.44,2.39,902,189
56153,GHCNd,USS0021B60S,US,Skookum Creek,47.68,-121.61,1008.9,20030925,20220831,19,145,480,0.5758,0.45,2.48,958,183
56154,GHCNd,USS0021B62S,US,Huckleberry Creek,47.07,-121.59,685.8,19971106,20220831,25,158,408,0.7309,0.5133,0.48,124,69
56155,GHCNd,USS0021B63S,US,Burnt Mountain,47.04,-121.94,1271,19990901,20220831,21,142,442,0.6385,0.44,1.45,497,159
56156,GHCNd,USS0021C10S,US,Green Lake,46.55,-121.17,1804.4,19971016,20220831,25,118,422,0.1115,0.32,2.04,674,200
56157,GHCNd,USS0021C13S,US,Surprise Lakes,46.09,-121.76,1307.6,20060901,20220831,16,137,506,0.4023,0.4133,3.43,1403,222
56158,GHCNd,USS0021C14S,US,Potato Hill,46.35,-121.51,1374.6,20060901,20220831,16,132,469,0.3206,0.39,2.73,1022,206
56159,GHCNd,USS0021C17S,US,Morse Lake,46.91,-121.48,1649,20051011,20220831,17,118,492,0.0841,0.3233,3.74,1530,242
56160,GHCNd,USS0021C20S,US,Spencer Meadow,46.18,-121.93,1036.3,20060901,20220831,16,147,470,0.6376,0.4633,2.12,784,176
56161,GHCNd,USS0021C26S,US,Lone Pine,46.27,-121.96,1197.9,20060901,20220831,16,142,495,0.5428,0.44,2.89,1164,206
56162,GHCNd,USS0021C28S,US,White Pass E.S.,46.64,-121.38,1353.3,20020901,20220831,18,128,428,0.2375,0.37,1.93,653,197
56163,GHCNd,USS0021C33S,US,Pigtail Peak,46.62,-121.39,1767.8,19971020,20220831,25,118,493,0.1151,0.3233,3.69,1479,238
56164,GHCNd,USS0021C35S,US,Paradise,46.78,-121.75,1563.6,20060901,20220831,15,131,548,0.2906,0.3867,4.63,2088,255
56165,GHCNd,USS0021C38S,US,Bumping Ridge,46.81,-121.33,1405.1,20030901,20220831,19,130,451,0.2529,0.38,2.45,891,201
56166,GHCNd,USS0021C39S,US,Lost Horse,46.36,-121.08,1560.6,20000901,20220831,22,125,409,0.2658,0.3533,1.43,439,166
56167,GHCNd,USS0021C40S,US,Mowich,46.93,-121.95,963.2,19981026,20220831,24,153,411,0.7761,0.49,0.46,111,42
56168,GHCNd,USS0021C41S,US,Cayuse Pass,46.87,-121.53,1597.2,20061004,20220831,15,124,526,0.1883,0.35,4.31,1883,229
56169,GHCNd,USS0021C42S,US,Pepper Creek,46.1,-121.96,652.3,20070901,20220831,15,165,437,0.8559,0.55,0.9,267,95
56170,GHCNd,USS0021C43S,US,Skate Creek,46.64,-121.83,1149.1,20141021,20220831,8,143,478,0.5505,0.4433,2.47,967,190
56171,GHCNd,USS0021C44S,US,Pinto Rock,46.32,-121.94,1353.3,20141023,20220831,8,137,476,0.4615,0.4133,2.6,1007,195
56172,GHCNd,USS0021D01S,US,Greenpoint,45.62,-121.7,1008.9,20060901,20220831,15,149,433,0.622,0.47,1.29,404,144
56173,GHCNd,USS0021D04S,US,Red Hill,45.46,-121.7,1344.2,20060901,20220831,16,137,495,0.4342,0.4133,3.1,1232,210
56174,GHCNd,USS0021D08S,US,Mt Hood Test Site,45.32,-121.72,1636.8,19950901,20220814,25,127,512,0.2045,0.3667,3.97,1647,227
56175,GHCNd,USS0021D12S,US,Clear Lake,45.19,-121.69,1161.3,20050901,20220831,17,142,418,0.4811,0.4367,1.21,362,147
56176,GHCNd,USS0021D13S,US,Clackamas Lake,45.1,-121.75,1036.3,20021126,20220831,20,147,418,0.5241,0.46,1.12,338,144
56177,GHCNd,USS0021D14S,US,Peavine Ridge,45.04,-121.93,1042.4,20030901,20220831,19,149,431,0.6397,0.47,1.21,382,142
56178,GHCNd,USS0021D33S,US,Blazed Alder,45.43,-121.86,1112.5,19971014,20220831,23,145,472,0.595,0.4533,2.24,838,178
56179,GHCNd,USS0021D35S,US,Mud Ridge,45.25,-121.74,1240.5,19971022,20220831,24,141,451,0.484,0.4333,1.99,731,187
56180,GHCNd,USS0021E04S,US,Marion Forks,44.59,-121.97,789.4,20051115,20220831,16,150,412,0.6221,0.4767,0.79,224,98
56181,GHCNd,USS0021E05S,US,Santiam Jct.,44.44,-121.95,1140,20040901,20220831,18,145,427,0.5581,0.4533,1.26,381,130
56182,GHCNd,USS0021E06S,US,Hogg Pass,44.42,-121.86,1460,20020918,20220831,20,135,443,0.3729,0.4033,2.01,693,166
56183,GHCNd,USS0021E07S,US,Mckenzie,44.21,-121.87,1453.9,20040901,20220831,18,135,477,0.3806,0.4033,2.78,1060,209
56184,GHCNd,USS0021E13S,US,Three Creeks Meadow,44.14,-121.64,1734.3,20060901,20220831,16,123,408,0.2386,0.3467,1.47,448,168
56185,GHCNd,USS0021F10S,US,New Crescent Lake,43.51,-121.98,1496.6,20060901,20220831,16,137,414,0.4095,0.4133,1.26,390,147
56186,GHCNd,USS0021F12S,US,Silver Creek,42.96,-121.18,1749.6,20010905,20220831,20,127,393,0.3588,0.3667,0.88,241,128
56187,GHCNd,USS0021F21S,US,Irish Taylor,43.8,-121.95,1688.6,20050614,20220831,18,127,465,0.2648,0.3667,2.74,1029,227
56188,GHCNd,USS0021F22S,US,Chemult Alternate,43.23,-121.81,1478.3,20050901,20220831,17,137,395,0.3911,0.4133,0.86,241,125
56189,GHCNd,USS0021G03S,US,Taylor Butte,42.69,-121.43,1533.1,20000620,20220814,23,136,389,0.4448,0.4067,0.62,167,134
56190,GHCNd,USS0021G04S,US,Gerber Reservoir,42.21,-121.13,1490.5,19981027,20220831,24,139,382,0.5444,0.4233,0.24,52,61
56191,GHCNd,USS0021G16S,US,Swan Lake Mtn,42.41,-121.68,2081.8,20061018,20220831,16,118,415,0.255,0.3233,1.61,491,174
56192,GHCNd,USS0021G17S,US,Sun Pass,42.79,-121.98,1645.9,20060901,20220831,16,134,420,0.3637,0.3967,1.48,463,144
56193,GHCNd,USS0022C09S,US,June Lake,46.15,-122.15,1048.5,20030901,20220831,19,148,513,0.6054,0.4667,3.19,1326,204
56194,GHCNd,USS0022C10S,US,Sheep Canyon,46.19,-122.25,1216.2,20050901,20220831,17,145,505,0.5499,0.45,3.12,1272,215
56195,GHCNd,USS0022C12S,US,Spirit Lake,46.26,-122.18,1072.9,20050901,20220831,16,148,402,0.5376,0.4667,0.73,193,63
56196,GHCNd,USS0022C13S,US,Swift Creek,46.16,-122.18,1353.3,20020901,20220831,17,142,540,0.4999,0.44,4.02,1788,231
56197,GHCNd,USS0022D01S,US,Calamity,45.9,-122.22,762,20080901,20220831,14,164,427,0.8836,0.5433,0.61,161,58
56198,GHCNd,USS0022D02S,US,North Fork,45.55,-122,932.7,19970901,20220831,22,151,466,0.718,0.4833,1.86,673,165
56199,GHCNd,USS0022D03S,US,South Fork Bull Run,45.45,-122.03,819.9,19971023,20220831,25,161,438,0.9066,0.53,0.84,236,75
56200,GHCNd,USS0022E07S,US,Jump Off Joe,44.39,-122.17,1072.9,20020901,20220831,19,154,440,0.7981,0.4933,1.09,333,109
56201,GHCNd,USS0022E08S,US,Daly Lake,44.52,-122.09,1124.7,20040901,20220831,18,149,435,0.7032,0.4733,1.16,343,105
56202,GHCNd,USS0022E09S,US,Little Meadows,44.61,-122.23,1225.3,20030910,20220831,19,143,473,0.6882,0.4433,2.08,760,173
56203,GHCNd,USS0022E10S,US,Bear Grass,44.33,-122.09,1438.7,20110922,20220831,11,139,512,0.5734,0.4233,3.23,1325,196
56204,GHCNd,USS0022E11S,US,Smith Ridge,44.3,-122.04,996.7,20111115,20220831,11,158,432,0.776,0.5167,0.96,254,64
56205,GHCNd,USS0022F03S,US,Cascade Summit,43.59,-122.06,1554.5,19980711,20220831,25,134,461,0.3735,0.3967,2.44,914,200
56206,GHCNd,USS0022F04S,US,Salt Creek Falls,43.61,-122.12,1286.3,20050901,20220831,17,144,438,0.5362,0.4467,1.57,536,162
56207,GHCNd,USS0022F14S,US,Summit Lake,43.45,-122.14,1709.9,20060901,20220831,16,129,475,0.3508,0.3767,2.8,1083,235
56208,GHCNd,USS0022F18S,US,Diamond Lake,43.19,-122.14,1609.3,20040901,20220831,18,134,409,0.382,0.3967,1.19,353,137
56209,GHCNd,USS0022F42S,US,Holland Meadows,43.67,-122.57,1502.7,20050901,20220831,16,142,458,0.7571,0.4367,1.6,542,151
56210,GHCNd,USS0022F43S,US,Roaring River,43.9,-122.03,1508.8,20060901,20220831,16,136,458,0.4722,0.4067,2.15,783,191
56211,GHCNd,USS0022F45S,US,Toketee Airstrip,43.23,-122.43,987.6,20031106,20220831,19,160,418,0.8452,0.5267,0.48,124,71
56212,GHCNd,USS0022G06S,US,Annie Springs,42.87,-122.17,1831.8,20000915,20220831,22,125,464,0.2133,0.3567,2.83,1050,215
56213,GHCNd,USS0022G12S,US,Fourmile Lake,42.44,-122.23,1819.7,19980901,20220831,24,128,437,0.3358,0.37,1.95,672,189
56214,GHCNd,USS0022G13S,US,Billie Creek Divide,42.41,-122.27,1609.3,20020901,20220831,20,134,427,0.3935,0.4,1.61,524,168
56215,GHCNd,USS0022G14S,US,Fish Lk.,42.38,-122.35,1420.4,20060901,20220831,16,144,419,0.5758,0.4467,1.05,327,138
56216,GHCNd,USS0022G21S,US,Big Red Mountain,42.05,-122.85,1844,20000901,20220831,22,130,451,0.5058,0.38,1.93,667,193
56217,GHCNd,USS0022G24S,US,Cold Springs Camp,42.53,-122.18,1810.5,20050901,20220831,17,129,430,0.3135,0.3767,1.83,620,173
56218,GHCNd,USS0022G26S,US,Howard Prairie,42.22,-122.37,1396,20120926,20220831,10,145,397,0.5756,0.45,0.54,145,98
56219,GHCNd,USS0022G33S,US,Sevenmile Marsh,42.7,-122.14,1737.4,20060913,20220831,16,131,445,0.3393,0.3867,2.13,761,195
56220,GHCNd,USS0023B06S,US,Mount Crag,47.76,-123.03,1207,20010925,20220831,20,145,480,0.5576,0.45,2.5,974,207
56221,GHCNd,USS0023B16S,US,Dungeness,47.87,-123.08,1222.2,19981026,20220831,24,142,402,0.4293,0.44,0.94,273,136
56222,GHCNd,USS0023B17S,US,Waterhole,47.94,-123.43,1527,19991001,20220831,23,142,474,0.3994,0.44,2.69,1056,212
56223,GHCNd,USS0023B18S,US,Buckinghorse,47.71,-123.46,1484.4,20080910,20220831,14,140,533,0.3686,0.4267,4.13,1854,236
56224,GHCNd,USS0023D01S,US,Saddle Mountain,45.54,-123.37,947.9,19980514,20220831,24,171,446,0.9828,0.58,0.85,247,57
56225,GHCNd,USS0023G09S,US,King Mountain,42.72,-123.2,1322.8,20060901,20220831,16,153,453,1.1007,0.49,0.8,234,73
56226,GHCNd,USS0023G15S,US,Bigelow Camp,42.08,-123.34,1563.6,20040901,20220831,18,145,459,0.8877,0.45,1.37,428,117
56227,GHCNd,USS0033J01S,US,Long Lake,58.19,-133.83,259.1,20001102,20220831,16,131,425,0.0459,0.3833,2.26,790,195
56228,GHCNd,USS0035K02S,US,Moore Creek Bridge,59.59,-135.21,685.8,20090930,20220831,13,96,381,-0.2941,0.2167,1.9,581,200
56229,GHCNd,USS0041P07S,US,American Creek,64.79,-141.23,320,20110901,20220831,10,70,320,-0.324,0.09,0.55,99,201
56230,GHCNd,USS0042M01S,US,May Creek,61.35,-142.71,490.7,20070901,20220831,14,90,336,-0.219,0.1867,0.7,150,194
56231,GHCNd,USS0042N01S,US,Chisana,62.07,-142.05,1011.9,20080901,20220831,14,72,311,-0.4125,0.0967,0.52,85,204
56232,GHCNd,USS0044Q07S,US,Upper Chena,65.1,-144.93,868.7,20010901,20220831,17,63,337,-0.4187,0.0533,1.12,232,223
56233,GHCNd,USS0045L01S,US,Mt. Eyak,60.55,-145.75,428.2,20060621,20220831,15,127,442,0.2641,0.3633,2.21,790,205
56234,GHCNd,USS0045M07S,US,Upper Tsaina River,61.19,-145.65,533.4,20040521,20220831,19,99,378,-0.2803,0.23,1.81,535,215
56235,GHCNd,USS0045O01S,US,Fielding Lake,63.2,-145.63,914.4,20140901,20220831,8,73,341,-0.3919,0.1033,1.16,277,222
56236,GHCNd,USS0045O04S,US,Granite Crk,63.94,-145.4,378,20010909,20220831,21,77,324,-0.2685,0.1233,0.51,89,190
56237,GHCNd,USS0045O10S,US,Rhoads Creek,63.93,-145.33,373.4,20110901,20160831,5,77,320,-0.2626,0.1233,0.42,92,192
56238,GHCNd,USS0045P03S,US,Teuchet Creek,64.95,-145.52,499.9,20090901,20220831,12,69,322,-0.3484,0.0867,0.64,117,193
56239,GHCNd,USS0045Q02S,US,Monument Creek,65.08,-145.87,563.9,20080901,20220831,13,67,328,-0.3761,0.0733,0.82,157,204
56240,GHCNd,USS0045Q05S,US,Eagle Summit,65.49,-145.41,1112.5,20010602,20220831,19,59,309,-0.4917,0.0367,0.42,79,227
56241,GHCNd,USS0045R01S,US,Fort Yukon,66.57,-145.25,131.1,20020930,20220831,19,69,317,-0.3528,0.0833,0.53,93,196
56242,GHCNd,USS0046M04S,US,Sugarloaf Mtn,61.08,-146.3,167.6,20070901,20220831,15,114,411,0.0025,0.3033,2.01,677,196
56243,GHCNd,USS0046P01S,US,Munson Ridge,64.85,-146.21,944.9,20120526,20220831,10,64,346,-0.4019,0.06,1.3,292,232
56244,GHCNd,USS0046Q01S,US,Mt. Ryan,65.25,-146.15,853.4,20110517,20220831,11,64,329,-0.411,0.06,0.92,183,209
56245,GHCNd,USS0046Q02S,US,Little Chena Ridge,65.12,-146.73,609.6,20110503,20220831,11,68,328,-0.3355,0.08,0.76,145,205
56246,GHCNd,USS0046Q07S,US,Upper Nome Creek,65.37,-146.59,768.1,20060930,20220831,15,64,329,-0.4102,0.06,0.91,184,217
56247,GHCNd,USS0047O01S,US,Monahan Flat,63.31,-147.65,826,20070930,20220831,12,76,330,-0.3824,0.1167,0.89,199,217
56248,GHCNd,USS0047P03S,US,Fairbanks F.O.,64.85,-147.8,137.2,20110501,20200720,7,76,329,-0.2337,0.12,0.57,101,189
56249,GHCNd,USS0048L06S,US,Esther Island,60.8,-148.09,15.2,20151009,20220831,7,124,395,0.207,0.35,1.22,365,153
56250,GHCNd,USS0048M04S,US,Moraine,61.38,-149,640.1,20021118,20220831,18,98,349,-0.1058,0.2267,0.78,189,173
56251,GHCNd,USS0048U01S,US,Sagwon,69.42,-148.69,304.8,20110901,20220831,10,66,309,-0.6307,0.07,0.63,123,238
56252,GHCNd,USS0048V01S,US,Prudhoe Bay,70.27,-148.57,9.1,20110901,20220831,11,67,309,-0.6984,0.0733,0.48,91,227
56253,GHCNd,USS0049L01S,US,Mt. Alyeska,60.96,-149.09,469.4,20070930,20220831,15,107,414,-0.0225,0.2667,2.14,690,209
56254,GHCNd,USS0049L09S,US,Grandview,60.61,-149.06,335.3,20070901,20220831,13,112,415,-0.0403,0.2933,2.18,694,209
56255,GHCNd,USS0049L10S,US,Cooper Lake,60.39,-149.69,365.8,20020901,20220831,20,110,378,-0.0027,0.2833,1.25,345,188
56256,GHCNd,USS0049L13S,US,Turnagain Pass,60.78,-149.18,573,20050605,20220831,16,102,438,-0.1322,0.2433,2.91,980,234
56257,GHCNd,USS0049L14S,US,Grouse Creek Divide,60.26,-149.34,213.4,20041026,20220831,18,120,395,0.1064,0.33,1.42,414,179
56258,GHCNd,USS0049L18S,US,Exit Glacier,60.19,-149.62,121.9,20110901,20220831,11,121,384,0.0231,0.3367,1.33,373,168
56259,GHCNd,USS0049L19S,US,Summit Creek,60.62,-149.53,426.7,20010901,20220831,21,107,365,-0.0666,0.27,1.08,289,191
56260,GHCNd,USS0049M08S,US,Indian Pass,61.07,-149.48,716.3,20071005,20220831,15,92,388,-0.2244,0.1933,1.93,580,230
56261,GHCNd,USS0049M22S,US,Anchorage Hillside,61.11,-149.67,634,20060524,20220831,16,96,361,-0.1085,0.2133,1.06,273,194
56262,GHCNd,USS0049M26S,US,Independence Mine,61.79,-149.28,1082,20060930,20220831,15,83,368,-0.3414,0.15,1.69,467,229
56263,GHCNd,USS0049T01S,US,Imnaviat Creek,68.62,-149.3,929.6,20111021,20220831,11,63,309,-0.6708,0.0533,0.86,194,257
56264,GHCNd,USS0049T03S,US,Atigun Pass,68.13,-149.48,1463,20080901,20220831,13,56,309,-0.8143,0.02,1.26,284,272
56265,GHCNd,USS0050K05S,US,Middle Fork Bradley,59.78,-150.76,701,20040807,20220831,17,99,385,-0.1165,0.23,1.65,494,207
56266,GHCNd,USS0050K06S,US,Nuka Glacier,59.7,-150.71,381,20021123,20220831,19,114,406,-0.0283,0.3,1.95,597,190
56267,GHCNd,USS0050K07S,US,Kachemak Creek,59.73,-150.66,506,20041001,20190529,15,109,380,-0.0768,0.28,1.44,418,187
56268,GHCNd,USS0050L02S,US,Kenai Moose Pens,60.73,-150.48,91.4,20010102,20220831,21,111,351,0.0216,0.2867,0.56,132,172
56269,GHCNd,USS0050M01S,US,Alexander Lake,61.75,-150.89,48.8,20140930,20220831,8,103,363,-0.0607,0.2467,1.02,255,172
56270,GHCNd,USS0050N05S,US,Tokositna Valley,62.63,-150.78,259.1,20060930,20210831,15,90,374,-0.2143,0.1867,1.59,432,207
56271,GHCNd,USS0050N07S,US,Susitna Valley High,62.13,-150.04,114.3,20010901,20220831,21,99,358,-0.0793,0.23,0.92,219,182
56272,GHCNd,USS0050O01S,US,Kantishna,63.54,-150.99,472.4,20060512,20220831,16,78,330,-0.3153,0.13,0.75,153,210
56273,GHCNd,USS0050R04S,US,Gobblers Knob,66.75,-150.67,618.7,20050901,20220724,17,67,309,-0.3969,0.0733,0.36,56,146
56274,GHCNd,USS0050S01S,US,Coldfoot,67.25,-150.18,317,20010520,20220831,20,72,329,-0.3837,0.0967,0.88,173,214
56275,GHCNd,USS0051K05S,US,Anchor River Divide,59.86,-151.32,503.8,20040901,20220831,18,108,374,-0.0382,0.2733,1.22,332,196
56276,GHCNd,USS0051K14S,US,Mcneil Canyon,59.74,-151.25,402.3,20001026,20220831,22,114,370,0.0179,0.3033,1.01,271,172
56277,GHCNd,USS0051K15S,US,Port Graham,59.35,-151.85,91.4,20001027,20220831,21,125,382,0.2273,0.3533,0.88,242,128
56278,GHCNd,USS0051R01S,US,Bettles Field,66.92,-151.53,195.1,20110901,20220831,11,72,331,-0.3635,0.0967,0.87,186,203
56279,GHCNd,USS0053L01S,US,Telaquana Lake,60.98,-153.92,388.6,20140901,20220831,8,94,334,-0.21,0.2067,0.64,144,151
56280,GHCNd,USS0054K01S,US,Mcneil River SGS,59.08,-154.28,42.7,20120901,20220831,10,120,383,0.0054,0.3333,1.35,362,165
56281,GHCNd,USS0062S01S,US,Kelly Station,67.93,-162.28,94.5,20110901,20220831,11,76,318,-0.4616,0.12,0.78,144,199
56282,GHCNd,USS0063P01S,US,Rocky Point,64.53,-163.42,76.2,20011012,20220831,18,82,332,-0.3219,0.1467,0.81,170,190
56283,GHCNd,USS0063P02S,US,Pargon Creek,64.99,-163.1,30.5,20001026,20220831,19,82,319,-0.3497,0.1467,0.57,112,166
